"#","St","ML #","Property Sub Type","Subdivision Name","Close Date","List Price","Close Price","RMS Total","Address","City","Year Built","DOM","List Agent Full Name","List Agent Mls Id","Co List Agent Mls Id","Buyer Agent Full Name","Buyer Agent Mls Id","Co Buyer Agent Mls Id","District"
"501","S","A2077426","Detached","Marlborough Park","12/12/2023","$479,999.00","$470,000.00","1,122","411 68 Street NE","Calgary","1975","98","Abdul Khan","CKHANAB","","King Siu","CSIUKI","","CAL Zone NE"
"501","S","A2096116","Detached","Marlborough Park","12/19/2023","$479,900.00","$469,000.00","969","263 Maitland Place NE","Calgary","1978","18","Celeste Wood","CWOODCE","","Amit Punn","CPUNNAM","","CAL Zone NE"
"501","S","A2096611","Row/Townhouse","Sage Hill","12/28/2023","$468,000.00","$468,000.00","1,159","881 Sage Valley Boulevard Unit#1905","Calgary","2015","22","Sherry Johnston","CJOHNSSH10","","Marlu Badillo","CBADILMA","","CAL Zone N"
"501","S","A2094008","Semi Detached (Half Duplex)","Huntington Hills","12/08/2023","$419,900.00","$468,000.00","964","6613 Huntridge Hill NE","Calgary","1970","17","MICHAEL SHANKS","LDSHANKMI","LDBRODOJE","Wendy Do","CDOWE","","CAL Zone N"
"501","S","A2093952","Semi Detached (Half Duplex)","Walden","12/20/2023","$489,900.00","$467,000.00","1,159","9 Walden Drive SE","Calgary","2012","32","Devang Joshi","CJOSHIDE","","Verinder Verma","CVERMAVE","","CAL Zone S"
"501","S","A2095032","Detached","Ogden","12/15/2023","$479,900.00","$465,000.00","1,118","219 Ogden Crescent SE","Calgary","1975","15","Thomas Calvert","CCALVETH","","Kelly Fraser","CFRASEKE","CMYERSCR","CAL Zone SE"
"501","S","A2090684","Detached","Southview","12/15/2023","$485,000.00","$465,000.00","636","2049 27 Street SE","Calgary","1951","46","Sid Merhi","cmerhisa","","Ravi Mehay","CMEHAYRA","","CAL Zone E"
"501","S","A2090356","Detached","Bowness","12/01/2023","$479,900.00","$465,000.00","699","6435 33 Avenue NW","Calgary","1951","30","Chris Richter","CRICHTCH","CPILONJE","Joanna Wood","CWOODJO2","","CAL Zone NW"
"501","S","A2096618","Row/Townhouse","Springbank Hill","12/20/2023","$470,000.00","$464,500.00","1,296","27 Springborough Boulevard SW Unit#11","Calgary","2004","12","Ivan Cilic","CCILICIV","","Ping Wu","CWUPI","","CAL Zone W"
"501","S","A2089992","Detached","Martindale","12/11/2023","$335,000.00","$462,900.00","1,455","6572 Martingrove Drive NE","Calgary","1986","45","Jag Duggal","CDUGGAJA1","","Diksha Dhawan","CDHAWADI1","","CAL Zone NE"
"501","S","A2094034","Semi Detached (Half Duplex)","Huntington Hills","12/08/2023","$399,000.00","$462,000.00","1,006","1011 Hunterhaven Road NW","Calgary","1969","8","Sharon R. Weir","CWEIRSH","","Tim Volkman","CVOLKMTI","","CAL Zone N"
"501","S","A2096649","Row/Townhouse","Richmond","12/18/2023","$449,900.00","$460,000.00","1,100","2505 19 Avenue SW","Calgary","2001","10","Zach Terlier","CTERLIZA","CVETTEAD","Josh Bartlett","CBARTLJO","CSREMADU","CAL Zone CC"
"501","S","A2095027","Detached","Falconridge","12/18/2023","$479,900.00","$460,000.00","876","124 Falshire Close NE","Calgary","1987","24","Murray Harris","CHARRIMU","","Sukh Sidhu","CSIDHUSU1","","CAL Zone NE"
"501","S","A2097070","Apartment","Lake Bonavista","12/16/2023","$448,800.00","$458,800.00","1,305","1103 Lake Fraser Court SE Unit#1103","Calgary","2000","8","Grant Hunter","CHUNTEGR","CHUNTEST","Steven Hill","CHILLST","","CAL Zone S"
"501","S","A2095580","Row/Townhouse","Saddle Ridge","12/15/2023","$469,900.00","$457,500.00","1,624","8445 Saddlebrook Drive NE Unit#2","Calgary","2015","16","Gary Banipal","CBANIPGU","CBANIPSU","Navneet Singh","CSINGHNA5","","CAL Zone NE"
"501","S","A2095575","Detached","Abbeydale","12/13/2023","$449,900.00","$455,750.00","1,411","144 Abbercove Way SE","Calgary","1981","7","Sarah Graham","CWUCH","","Ken DelaCruz","LDDELACKE","","CAL Zone NE"
"501","S","A2096603","Semi Detached (Half Duplex)","Silver Springs","12/16/2023","$419,900.00","$455,000.00","909","7102 54 Avenue NW","Calgary","1974","9","Sean Cochlan","CCOCHLSE","CSCHULJA","Stacey Reeves","CREEVEST","","CAL Zone NW"
"501","S","A2095326","Row/Townhouse","Chaparral","12/21/2023","$470,000.00","$455,000.00","1,293","3 Chaparral Valley Gardens SE","Calgary","2009","24","Darya Pfund","CAPFUNDDA","","Micah McLaren","CMCLARMI","","CAL Zone S"
"501","S","A2093654","Detached","Penbrooke Meadows","12/01/2023","$470,000.00","$455,000.00","993","611 58 Street SE","Calgary","1972","11","Taiwo Johnson","CJOHNSTA","","Rupinder Brar","CBRARRU","","CAL Zone E"
"501","S","A2093045","Apartment","Mahogany","12/20/2023","$479,000.00","$455,000.00","776","122 Mahogany Centre SE Unit#509","Calgary","2018","36","Jonathan Pendlebury","CPENDLJO","","Alicia Ryan","CRYANAL","","CAL Zone SE"
